Time: 2021-06-09T13:36:59.420Z , Type: MidPrice , Price: 1002.0
Time: 2021-06-09T13:36:59.620Z , Type: Pricing , BuyOrSell: sell , Price: 1002.0 , Quantity: 100.0
Time: 2021-06-09T13:39:49.965Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 700.0
Time: 2021-06-09T13:39:49.966Z , Type: Pricing , BuyOrSell: buy , Price: 1001.0 , Quantity: 800.0
Time: 2021-06-09T13:39:49.967Z , Type: Pricing , BuyOrSell: buy , Price: 1000.0 , Quantity: 900.0
Time: 2021-06-09T13:39:49.967Z , Type: Pricing , BuyOrSell: buy , Price: 999.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:50.681Z , Type: RFQ , BuyOrSell: buy , Quantity: 203.0 , Price Response: 1006.0
Time: 2021-06-09T13:39:50.978Z , Type: MidPrice , Price: 1007.0
Time: 2021-06-09T13:39:50.978Z , Type: Pricing , BuyOrSell: sell , Price: 1007.0 , Quantity: 100.0
Time: 2021-06-09T13:39:50.979Z , Type: Pricing , BuyOrSell: sell , Price: 1008.0 , Quantity: 200.0
Time: 2021-06-09T13:39:50.980Z , Type: Pricing , BuyOrSell: sell , Price: 1009.0 , Quantity: 300.0
Time: 2021-06-09T13:39:50.980Z , Type: Pricing , BuyOrSell: sell , Price: 1010.0 , Quantity: 400.0
Time: 2021-06-09T13:39:50.982Z , Type: Pricing , BuyOrSell: sell , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:39:50.983Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 600.0
Time: 2021-06-09T13:39:50.983Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 700.0
Time: 2021-06-09T13:39:50.984Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 800.0
Time: 2021-06-09T13:39:50.985Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 900.0
Time: 2021-06-09T13:39:50.986Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:50.987Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 100.0
Time: 2021-06-09T13:39:50.988Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 200.0
Time: 2021-06-09T13:39:50.988Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 300.0
Time: 2021-06-09T13:39:50.989Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 400.0
Time: 2021-06-09T13:39:50.989Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 500.0
Time: 2021-06-09T13:39:50.990Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 600.0
Time: 2021-06-09T13:39:50.991Z , Type: Pricing , BuyOrSell: buy , Price: 1001.0 , Quantity: 700.0
Time: 2021-06-09T13:39:50.992Z , Type: Pricing , BuyOrSell: buy , Price: 1000.0 , Quantity: 800.0
Time: 2021-06-09T13:39:50.993Z , Type: Pricing , BuyOrSell: buy , Price: 999.0 , Quantity: 900.0
Time: 2021-06-09T13:39:50.994Z , Type: Pricing , BuyOrSell: buy , Price: 998.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:52.005Z , Type: MidPrice , Price: 1011.0
Time: 2021-06-09T13:39:52.005Z , Type: Pricing , BuyOrSell: sell , Price: 1011.0 , Quantity: 100.0
Time: 2021-06-09T13:39:52.006Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 200.0
Time: 2021-06-09T13:39:52.007Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 300.0
Time: 2021-06-09T13:39:52.008Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 400.0
Time: 2021-06-09T13:39:52.009Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 500.0
Time: 2021-06-09T13:39:52.010Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 600.0
Time: 2021-06-09T13:39:52.011Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 700.0
Time: 2021-06-09T13:39:52.011Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 800.0
Time: 2021-06-09T13:39:52.012Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 900.0
Time: 2021-06-09T13:39:52.013Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:52.014Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 100.0
Time: 2021-06-09T13:39:52.014Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 200.0
Time: 2021-06-09T13:39:52.015Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 300.0
Time: 2021-06-09T13:39:52.016Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 400.0
Time: 2021-06-09T13:39:52.017Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 500.0
Time: 2021-06-09T13:39:52.017Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 600.0
Time: 2021-06-09T13:39:52.018Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 700.0
Time: 2021-06-09T13:39:52.019Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 800.0
Time: 2021-06-09T13:39:52.020Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 900.0
Time: 2021-06-09T13:39:52.020Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:53.031Z , Type: MidPrice , Price: 1011.0
Time: 2021-06-09T13:39:53.032Z , Type: Pricing , BuyOrSell: sell , Price: 1011.0 , Quantity: 100.0
Time: 2021-06-09T13:39:53.033Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 200.0
Time: 2021-06-09T13:39:53.033Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 300.0
Time: 2021-06-09T13:39:53.036Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 400.0
Time: 2021-06-09T13:39:53.036Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 500.0
Time: 2021-06-09T13:39:53.038Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 600.0
Time: 2021-06-09T13:39:53.038Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 700.0
Time: 2021-06-09T13:39:53.039Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 800.0
Time: 2021-06-09T13:39:53.040Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 900.0
Time: 2021-06-09T13:39:53.041Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:53.042Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 100.0
Time: 2021-06-09T13:39:53.042Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 200.0
Time: 2021-06-09T13:39:53.043Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 300.0
Time: 2021-06-09T13:39:53.044Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 400.0
Time: 2021-06-09T13:39:53.045Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 500.0
Time: 2021-06-09T13:39:53.046Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 600.0
Time: 2021-06-09T13:39:53.047Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 700.0
Time: 2021-06-09T13:39:53.047Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 800.0
Time: 2021-06-09T13:39:53.049Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 900.0
Time: 2021-06-09T13:39:53.050Z , Type: Pricing , BuyOrSell: buy , Price: 1002.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:54.056Z , Type: MidPrice , Price: 1013.0
Time: 2021-06-09T13:39:54.056Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 100.0
Time: 2021-06-09T13:39:54.056Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:39:54.058Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 300.0
Time: 2021-06-09T13:39:54.059Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 400.0
Time: 2021-06-09T13:39:54.060Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 500.0
Time: 2021-06-09T13:39:54.061Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 600.0
Time: 2021-06-09T13:39:54.061Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 700.0
Time: 2021-06-09T13:39:54.062Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 800.0
Time: 2021-06-09T13:39:54.063Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 900.0
Time: 2021-06-09T13:39:54.064Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:54.064Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 100.0
Time: 2021-06-09T13:39:54.065Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 200.0
Time: 2021-06-09T13:39:54.066Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 300.0
Time: 2021-06-09T13:39:54.067Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 400.0
Time: 2021-06-09T13:39:54.068Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 500.0
Time: 2021-06-09T13:39:54.068Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 600.0
Time: 2021-06-09T13:39:54.069Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 700.0
Time: 2021-06-09T13:39:54.069Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 800.0
Time: 2021-06-09T13:39:54.070Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 900.0
Time: 2021-06-09T13:39:54.071Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:55.074Z , Type: MidPrice , Price: 1013.0
Time: 2021-06-09T13:39:55.074Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 100.0
Time: 2021-06-09T13:39:55.076Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:39:55.077Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 300.0
Time: 2021-06-09T13:39:55.077Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 400.0
Time: 2021-06-09T13:39:55.078Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 500.0
Time: 2021-06-09T13:39:55.079Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 600.0
Time: 2021-06-09T13:39:55.080Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 700.0
Time: 2021-06-09T13:39:55.081Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 800.0
Time: 2021-06-09T13:39:55.082Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 900.0
Time: 2021-06-09T13:39:55.082Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:55.083Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 100.0
Time: 2021-06-09T13:39:55.084Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 200.0
Time: 2021-06-09T13:39:55.085Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 300.0
Time: 2021-06-09T13:39:55.086Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 400.0
Time: 2021-06-09T13:39:55.086Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 500.0
Time: 2021-06-09T13:39:55.087Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 600.0
Time: 2021-06-09T13:39:55.087Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 700.0
Time: 2021-06-09T13:39:55.088Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 800.0
Time: 2021-06-09T13:39:55.089Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 900.0
Time: 2021-06-09T13:39:55.090Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:56.103Z , Type: MidPrice , Price: 1012.0
Time: 2021-06-09T13:39:56.104Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 100.0
Time: 2021-06-09T13:39:56.104Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 200.0
Time: 2021-06-09T13:39:56.106Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 300.0
Time: 2021-06-09T13:39:56.106Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 400.0
Time: 2021-06-09T13:39:56.107Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 500.0
Time: 2021-06-09T13:39:56.108Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 600.0
Time: 2021-06-09T13:39:56.110Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 700.0
Time: 2021-06-09T13:39:56.111Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 800.0
Time: 2021-06-09T13:39:56.112Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 900.0
Time: 2021-06-09T13:39:56.113Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:56.113Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 100.0
Time: 2021-06-09T13:39:56.114Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 200.0
Time: 2021-06-09T13:39:56.115Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 300.0
Time: 2021-06-09T13:39:56.116Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 400.0
Time: 2021-06-09T13:39:56.117Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 500.0
Time: 2021-06-09T13:39:56.118Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 600.0
Time: 2021-06-09T13:39:56.119Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 700.0
Time: 2021-06-09T13:39:56.120Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 800.0
Time: 2021-06-09T13:39:56.121Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 900.0
Time: 2021-06-09T13:39:56.121Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:57.134Z , Type: MidPrice , Price: 1014.0
Time: 2021-06-09T13:39:57.134Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 100.0
Time: 2021-06-09T13:39:57.134Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 200.0
Time: 2021-06-09T13:39:57.136Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 300.0
Time: 2021-06-09T13:39:57.137Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 400.0
Time: 2021-06-09T13:39:57.137Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 500.0
Time: 2021-06-09T13:39:57.139Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 600.0
Time: 2021-06-09T13:39:57.140Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 700.0
Time: 2021-06-09T13:39:57.140Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 800.0
Time: 2021-06-09T13:39:57.141Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 900.0
Time: 2021-06-09T13:39:57.142Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:57.143Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 100.0
Time: 2021-06-09T13:39:57.143Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 200.0
Time: 2021-06-09T13:39:57.144Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 300.0
Time: 2021-06-09T13:39:57.145Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 400.0
Time: 2021-06-09T13:39:57.146Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 500.0
Time: 2021-06-09T13:39:57.146Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 600.0
Time: 2021-06-09T13:39:57.148Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 700.0
Time: 2021-06-09T13:39:57.148Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 800.0
Time: 2021-06-09T13:39:57.149Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 900.0
Time: 2021-06-09T13:39:57.150Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:58.160Z , Type: MidPrice , Price: 1015.0
Time: 2021-06-09T13:39:58.162Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:39:58.162Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 200.0
Time: 2021-06-09T13:39:58.163Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 300.0
Time: 2021-06-09T13:39:58.163Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 400.0
Time: 2021-06-09T13:39:58.164Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 500.0
Time: 2021-06-09T13:39:58.165Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 600.0
Time: 2021-06-09T13:39:58.166Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 700.0
Time: 2021-06-09T13:39:58.167Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 800.0
Time: 2021-06-09T13:39:58.168Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 900.0
Time: 2021-06-09T13:39:58.169Z , Type: Pricing , BuyOrSell: sell , Price: 1024.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:58.169Z , Type: Pricing , BuyOrSell: buy , Price: 1015.0 , Quantity: 100.0
Time: 2021-06-09T13:39:58.170Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 200.0
Time: 2021-06-09T13:39:58.171Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 300.0
Time: 2021-06-09T13:39:58.172Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 400.0
Time: 2021-06-09T13:39:58.172Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 500.0
Time: 2021-06-09T13:39:58.173Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 600.0
Time: 2021-06-09T13:39:58.174Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 700.0
Time: 2021-06-09T13:39:58.175Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 800.0
Time: 2021-06-09T13:39:58.176Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 900.0
Time: 2021-06-09T13:39:58.176Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:59.182Z , Type: MidPrice , Price: 1014.0
Time: 2021-06-09T13:39:59.182Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 100.0
Time: 2021-06-09T13:39:59.183Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 200.0
Time: 2021-06-09T13:39:59.184Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 300.0
Time: 2021-06-09T13:39:59.185Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 400.0
Time: 2021-06-09T13:39:59.186Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 500.0
Time: 2021-06-09T13:39:59.187Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 600.0
Time: 2021-06-09T13:39:59.188Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 700.0
Time: 2021-06-09T13:39:59.188Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 800.0
Time: 2021-06-09T13:39:59.189Z , Type: Pricing , BuyOrSell: sell , Price: 1022.0 , Quantity: 900.0
Time: 2021-06-09T13:39:59.190Z , Type: Pricing , BuyOrSell: sell , Price: 1023.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:59.191Z , Type: Pricing , BuyOrSell: buy , Price: 1014.0 , Quantity: 100.0
Time: 2021-06-09T13:39:59.191Z , Type: Pricing , BuyOrSell: buy , Price: 1013.0 , Quantity: 200.0
Time: 2021-06-09T13:39:59.193Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 300.0
Time: 2021-06-09T13:39:59.194Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 400.0
Time: 2021-06-09T13:39:59.194Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 500.0
Time: 2021-06-09T13:39:59.195Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 600.0
Time: 2021-06-09T13:39:59.196Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 700.0
Time: 2021-06-09T13:39:59.197Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 800.0
Time: 2021-06-09T13:39:59.198Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 900.0
Time: 2021-06-09T13:39:59.198Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 1000.0
Time: 2021-06-09T13:39:59.695Z , Type: RFQ , BuyOrSell: sell , Quantity: 524.0 , Price Response: 1019.0
Time: 2021-06-09T13:40:00.204Z , Type: MidPrice , Price: 1012.0
Time: 2021-06-09T13:40:00.204Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 100.0
Time: 2021-06-09T13:40:00.204Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 200.0
Time: 2021-06-09T13:40:00.204Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 300.0
Time: 2021-06-09T13:40:00.204Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 400.0
Time: 2021-06-09T13:40:00.205Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 500.0
Time: 2021-06-09T13:40:00.205Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 600.0
Time: 2021-06-09T13:40:00.205Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 700.0
Time: 2021-06-09T13:40:00.205Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 800.0
Time: 2021-06-09T13:40:00.207Z , Type: Pricing , BuyOrSell: sell , Price: 1020.0 , Quantity: 900.0
Time: 2021-06-09T13:40:00.207Z , Type: Pricing , BuyOrSell: sell , Price: 1021.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:00.207Z , Type: Pricing , BuyOrSell: buy , Price: 1012.0 , Quantity: 100.0
Time: 2021-06-09T13:40:00.207Z , Type: Pricing , BuyOrSell: buy , Price: 1011.0 , Quantity: 200.0
Time: 2021-06-09T13:40:00.208Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 300.0
Time: 2021-06-09T13:40:00.208Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 400.0
Time: 2021-06-09T13:40:00.208Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 500.0
Time: 2021-06-09T13:40:00.208Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 600.0
Time: 2021-06-09T13:40:00.208Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 700.0
Time: 2021-06-09T13:40:00.209Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 800.0
Time: 2021-06-09T13:40:00.209Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 900.0
Time: 2021-06-09T13:40:00.209Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:01.214Z , Type: MidPrice , Price: 1010.0
Time: 2021-06-09T13:40:01.214Z , Type: Pricing , BuyOrSell: sell , Price: 1010.0 , Quantity: 100.0
Time: 2021-06-09T13:40:01.215Z , Type: Pricing , BuyOrSell: sell , Price: 1011.0 , Quantity: 200.0
Time: 2021-06-09T13:40:01.216Z , Type: Pricing , BuyOrSell: sell , Price: 1012.0 , Quantity: 300.0
Time: 2021-06-09T13:40:01.217Z , Type: Pricing , BuyOrSell: sell , Price: 1013.0 , Quantity: 400.0
Time: 2021-06-09T13:40:01.218Z , Type: Pricing , BuyOrSell: sell , Price: 1014.0 , Quantity: 500.0
Time: 2021-06-09T13:40:01.219Z , Type: Pricing , BuyOrSell: sell , Price: 1015.0 , Quantity: 600.0
Time: 2021-06-09T13:40:01.220Z , Type: Pricing , BuyOrSell: sell , Price: 1016.0 , Quantity: 700.0
Time: 2021-06-09T13:40:01.220Z , Type: Pricing , BuyOrSell: sell , Price: 1017.0 , Quantity: 800.0
Time: 2021-06-09T13:40:01.221Z , Type: Pricing , BuyOrSell: sell , Price: 1018.0 , Quantity: 900.0
Time: 2021-06-09T13:40:01.222Z , Type: Pricing , BuyOrSell: sell , Price: 1019.0 , Quantity: 1000.0
Time: 2021-06-09T13:40:01.223Z , Type: Pricing , BuyOrSell: buy , Price: 1010.0 , Quantity: 100.0
Time: 2021-06-09T13:40:01.223Z , Type: Pricing , BuyOrSell: buy , Price: 1009.0 , Quantity: 200.0
Time: 2021-06-09T13:40:01.224Z , Type: Pricing , BuyOrSell: buy , Price: 1008.0 , Quantity: 300.0
Time: 2021-06-09T13:40:01.225Z , Type: Pricing , BuyOrSell: buy , Price: 1007.0 , Quantity: 400.0
Time: 2021-06-09T13:40:01.226Z , Type: Pricing , BuyOrSell: buy , Price: 1006.0 , Quantity: 500.0
Time: 2021-06-09T13:40:01.226Z , Type: Pricing , BuyOrSell: buy , Price: 1005.0 , Quantity: 600.0
Time: 2021-06-09T13:40:01.228Z , Type: Pricing , BuyOrSell: buy , Price: 1004.0 , Quantity: 700.0
Time: 2021-06-09T13:40:01.228Z , Type: Pricing , BuyOrSell: buy , Price: 1003.0 , Quantity: 800.0
